domain,decision,priority,strict_verdict,why,follow,aclass,example_anchor,backlink_url,authority,dr,ascore,traffic,positions,is_spam,links,ip,country,tier_reason,link_checked
pasteurnorte29.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),nofollow,commercial,ngwindows.com,https://pasteurnorte29.blogspot.com/,2,0.0,2,0,0,,1,172.253.63.132,us,footprint; exact-match commercial anchor,yes
phanerosart.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service thermalprowindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online,https://phanerosart.com/all/2900/11.html,2,0.0,2,0,0,,1,104.21.56.40,,paid/spam anchor,yes
pick4d.live,DISAVOW,P1 – Core (disavow),confirmed,Gambling / casino spam,nofollow,commercial,ngwindows.com,https://pick4d.live/2025/10/17/artie-lange-laughter-pain-and-the-battle-behind-the-microphone/,3,0.0,3,0,0,,3,67.223.118.29,us,footprint; farm-IP; exact-match commercial anchor,yes
pictoshow.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,commercial,Convert a Screened Porch to a Sunroom | North Georgia,https://pictoshow.com/search.php?q=Screened,0.0,0.0,0,0,0,TRUE,1,172.67.158.233,,footprint; is_spam; exact-match commercial anchor,yes
picturewindowtenyude.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Photos of Picture Window Replacement Options,http://picturewindowtenyude.blogspot.com/2015/09/picture-window-replacement-options.html,2,0.0,2,0,0,,2,173.194.45.132,us,footprint; exact-match commercial anchor,yes
plrdownloadshub.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://plrdownloadshub.com/all/2066/26.html,2,0.0,2,0,0,,4,104.21.11.148,,paid/spam anchor,yes
plumeriamarketing.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service northgeorgiawindows.net Rank First Page Google Fast SEO Link Building Buy Backlinks Onli,http://plumeriamarketing.com/all/973/16.html,2,0.0,2,0,0,,13,172.67.160.252,,paid/spam anchor,yes
plurio.shop,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service northgeorgiawindows.net Rank First Page Google Fast SEO Link Building Buy Backlinks Onli,https://plurio.shop/all/615/32.html,2,0.0,2,0,0,,1,172.67.145.174,,paid/spam anchor,yes
pokerplayer365.com,DISAVOW,P1 – Core (disavow),confirmed,Gambling / casino spam,,empty/blank,,,5,0.0,5,0,0,,1,209.205.209.102,us,footprint,no (beyond sample)
portailorange.net,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service thermalprowindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online,http://portailorange.net/all/662/7.html,2,0.0,2,0,0,,11,172.67.167.49,,paid/spam anchor,yes
prashikshan.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.prashikshan.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,27,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
pravilassl.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,Window Replacement in Atlanta – Sample Psychrometric Chart,http://pravilassl.com/sample-psychrometric-chart/,0.0,0.0,0,0,0,,1,,,paid/spam anchor,yes
preparation.co.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.preparation.co.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,27,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
procycling.org,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,qualitypluswindows.com,http://www.procycling.org/page-1d46ee62e36190f42f3d3c0481fab48e.html,2,0.0,2,0,0,,29,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
prothor-ing.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://prothor-ing.com/bez-rubriki/dark-side-links-dark-white-hat-link-building-1250/,2,0.0,2,0,0,,1,192.99.207.151,ca,paid/spam anchor,yes
pudhe.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,https://pudhe.com/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,39,184.168.115.60,sg,footprint; farm-IP; exact-match commercial anchor,yes
qlliqzun.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),,empty/blank,,,0.0,0.0,0,0,0,TRUE,1,104.21.94.57,,footprint; is_spam,no (beyond sample)
queries.co.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,qualitypluswindows.com,http://queries.co.in/page-1d46ee62e36190f42f3d3c0481fab48e.html,2,0.0,2,0,0,,16,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
quero.party,DISAVOW,P1 – Core (disavow),confirmed,Redirect / URL-shortener link network,nofollow,commercial,thermalprowindows.com,https://quero.party/report/113573,6,0.0,6,0,0,,9,195.20.19.178,md,footprint; farm-IP; md; exact-match commercial anchor,yes
quickseolinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://quickseolinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
quotesblom.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service performingwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online,https://quotesblom.com/all/2235/33.html,2,0.0,2,0,0,,1,172.67.157.219,,paid/spam anchor,yes
qwenterprise.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service thermalprowindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online,http://qwenterprise.com/all/662/7.html,2,0.0,2,0,0,,11,104.21.92.98,,paid/spam anchor,yes
rankgrowthboost.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Scale ngwindows.com with guest posts, backlinks, on-page and local SEO, web development, SaaS tools and workflow automation tools, earning durable DR/DA/TF gains with proven result",https://rankgrowthboost.shop/8c1ed86d0-30-day-serp-climb-real-estate-combined-niche-edits-sidebar-links-position1-real-world-action-plan-planning-testing-and-tracking-for-stronger-domain-authority/,0.0,0.0,0,0,0,TRUE,2,104.21.53.149,,footprint; is_spam; paid/spam anchor,yes
rankgrowthinsights.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Everything ngwindows.com needs: high-DR backlinks, editorial guest posts, on-page SEO, local SEO, web development, SaaS tools and automation tools — durable DR/DA/TF gains with ful",https://rankgrowthinsights.shop/a0888ce87-18-month-homepage-links-case-study-financial-advisory-placements-anchors-rankings-advanced-growth-framework-budget-links-and-content-for-higher-search-visibility/,0.0,0.0,0,0,0,TRUE,2,172.67.168.57,,footprint; is_spam; paid/spam anchor,yes
rankgrowthservice.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Strengthen ngwindows.com through high-quality backlinks, guest posts, on-page and local SEO, custom web development, SaaS tools and automation tools for DR/DA/TF gains that hold ac",https://rankgrowthservice.shop/795100500-ranking-recovery-blueprint-medical-rank-using-local-seo-niche-edits-real-world-action-plan-quality-checks-and-reporting-for-higher-search-visibility/,0.0,0.0,0,0,0,TRUE,2,104.21.64.81,,footprint; is_spam; paid/spam anchor,yes
rankseoprovider.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Complete SEO for ngwindows.com: premium guest posts, contextual backlinks, on-page and local SEO, conversion-focused web development, SaaS tools and automation tools, delivering du",https://rankseoprovider.shop/e2f921b07-homepage-links-vs-pbn-backlinks-health-which-moves-rankings-faster-holds-longer-proven-optimization-process-quality-checks-and-reporting-for-stronger-domain-authority/,0.0,0.0,0,0,0,TRUE,2,172.67.192.44,,footprint; is_spam; paid/spam anchor,yes
rankvance-agency.online,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,northgeorgiawindows.net,https://rankvance-agency.online/boost-organic-traffic-using-rankvance-services-465/,2,0.0,2,0,0,,4,172.67.188.70,,footprint; exact-match commercial anchor,yes
rankvance.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,thermatrustwindows.com,https://rankvance.info/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,4,104.21.30.204,,footprint; exact-match commercial anchor,yes
rankvance.online,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,northgeorgiawindows.net,https://rankvance.online/rankvance-custom-link-building-packages-465/,2,0.0,2,0,0,,4,172.67.140.5,,footprint; exact-match commercial anchor,yes
rankvance.website,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,ngawindows.com,https://rankvance.website/powerful-cloud-stacking-backlinks-by-rankvance-explore-now-411/,2,0.0,2,0,0,,2,104.21.61.71,,footprint; exact-match commercial anchor,yes
rankvanceagency.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,thermatrustwindows.com,https://rankvanceagency.info/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,4,104.21.43.18,,footprint; exact-match commercial anchor,yes
rankvanceauthority.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,thermatrustwindows.com,https://rankvanceauthority.info/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,3,172.67.211.24,,footprint; exact-match commercial anchor,yes
rankvanceauthority.pro,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,ngawindows.com,https://rankvanceauthority.pro/boost-your-rankings-with-backlinks-412/,2,0.0,2,0,0,,1,104.21.20.47,,footprint; exact-match commercial anchor,yes
rankvanceboost.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,roiwindows.com,https://rankvanceboost.info/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,5,172.67.222.56,,footprint; exact-match commercial anchor,yes
rankvancelinks.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,roiwindows.com,https://rankvancelinks.info/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,6,172.67.185.200,,footprint; exact-match commercial anchor,yes
rankvancelinks.online,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,thermatrustwindows.com,https://rankvancelinks.online/best-link-building-agency-rankvance-235/,2,0.0,2,0,0,,5,172.67.209.72,,footprint; exact-match commercial anchor,yes
rankvanceseo.info,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,roiwindows.com,https://rankvanceseo.info/best-link-building-agency-rankvance-235/,5,0.0,5,0,0,,4,172.67.183.193,,footprint; exact-match commercial anchor,yes
rankvanceseo.website,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,dofollow,commercial,thermatrustwindows.com,https://rankvanceseo.website/grab-rankvance-backlink-deals-before-its-late-470/,2,0.0,2,0,0,,1,104.21.13.220,,footprint; exact-match commercial anchor,yes
rarebacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://rarebacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
rdxextremez.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service qualitypluswindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Onlin,http://rdxextremez.com/all/135/24.html,2,0.0,2,0,0,,10,172.67.167.172,,paid/spam anchor,yes
read.org.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,https://read.org.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,40,118.139.178.200,sg,footprint; farm-IP; exact-match commercial anchor,yes
ready.pro,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,commercial,ngawindows.com,https://ready.pro/stats/51466,4,0.0,4,0,0,,27,118.139.177.45,sg,footprint; exact-match commercial anchor,yes
renovationsup.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,commercial,North Georgia Replacement Windows,https://www.renovationsup.com/128120/north-georgia-replacement-windows,16,0.0,16,0,0,,3,191.101.14.187,us,farm-IP,yes
replacementwindowsctankasu.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Replacement Leaded Windows Photos,http://replacementwindowsctankasu.blogspot.com/2015/06/replacement-leaded-windows.html,2,0.0,2,0,0,,1,142.251.16.132,us,footprint; exact-match commercial anchor,yes
replacementwindowstodays.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Atlanta Replacement Windows Photos,http://replacementwindowstodays.blogspot.com/2011/09/atlanta-replacement-windows.html,2,0.0,2,0,0,,6,173.194.45.132,us,footprint; exact-match commercial anchor,yes
revan-me.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://revan-me.com/bez-rubriki/dark-side-links-dark-white-hat-link-building-1250/,2,0.0,2,0,0,,1,160.153.129.19,us,paid/spam anchor,yes
rjcentinc.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://rjcentinc.com/all/2066/26.html,2,0.0,2,0,0,,1,172.67.187.61,,paid/spam anchor,yes
rosa-humphrey.pages.dev,DISAVOW,P1 – Core (disavow),confirmed,Throwaway free-host page,dofollow,commercial,www.ngwindows.com (opens in a new tab),https://rosa-humphrey.pages.dev/posts/2025-05-how-often-should-you-reseal-travertine-floors,2,0.0,2,0,0,,1,172.66.44.133,,footprint; exact-match commercial anchor,yes
royaldb.us.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngawindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://royaldb.us.com/all/2065/33.html,2,0.0,2,0,0,,6,104.21.87.48,,paid/spam anchor,yes
sapphirevpn.net,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service qualitypluswindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Onlin,http://sapphirevpn.net/all/135/24.html,2,0.0,2,0,0,,8,104.21.19.197,,paid/spam anchor,yes
sazfmezf.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"JXCeI↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://sazfmezf.xyz/gyborhiutfeoq,0.0,0.0,0,0,0,TRUE,3,104.21.77.253,,footprint; is_spam; paid/spam anchor,yes
scionybg.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,money/spam,"nLKc7↑↑↑Black Hat SEO backlinks, focusing on Black Hat SEO, Google SEO fast ranking ↑↑↑ Telegram: @seo7878",https://scionybg.xyz/erzmxtoldxnug,0.0,0.0,0,0,0,TRUE,7,104.21.48.1,,footprint; is_spam; paid/spam anchor,yes
screenshots.wiki,DISAVOW,P1 – Core (disavow),confirmed,Redirect / URL-shortener link network,nofollow,commercial,qualitypluswindows.com,https://screenshots.wiki/report/124368,6,0.0,6,0,0,,10,195.20.19.178,md,footprint; farm-IP; md; exact-match commercial anchor,yes
seo-high-ranking.shop,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,seo-high-ranking.shop's magic for ngawindows.com's SEO!,https://seo-high-ranking.shop/backlink-checkers-10124/,2,0.0,2,0,0,,1,104.21.92.130,,paid/spam anchor,yes
seoboostacademy.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Grow ngwindows.com with high-DR backlinks, editorial guest posts, on-page SEO, local SEO, web development, SaaS tools and automation tools — a strong DR/DA/TF increase across all m",https://seoboostacademy.shop/c1f174ed5-do-editorial-links-still-work-2026-fintech-tested-10-placements-tracked-proven-optimization-process-examples-metrics-and-lessons-for-consistent-traffic-growth/,0.0,0.0,0,0,0,TRUE,2,172.67.156.190,,footprint; is_spam; paid/spam anchor,yes
seoboostexchange.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Take ngwindows.com to page one with high-DR backlinks, editorial guest posts, on-page SEO, local SEO, web development, SaaS tools and automation tools — a noticeable DR/DA/TF rise ",https://seoboostexchange.shop/779f9b3c3-pbn-backlinks-helped-financial-advisory-site-doubled-organic-revenue-90-days-complete-case-study-data-measurable-results-blueprint-examples-metrics-and-lessons-for-higher-search-visibility/,0.0,0.0,0,0,0,TRUE,2,104.21.25.16,,footprint; is_spam; paid/spam anchor,yes
seoboostresults.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),,empty/blank,,,0.0,0.0,0,0,0,TRUE,2,104.21.66.231,,footprint; is_spam,no (beyond sample)
seodomains.website,DISAVOW,P1 – Core (disavow),confirmed,Auto-generated stats / scraper page,nofollow,commercial,ngawindows.com,http://seodomains.website/domain/domain/part/168127,3,0.0,3,0,0,,36,172.67.212.159,,footprint; exact-match commercial anchor,yes
seogrowthprovider.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Power up ngwindows.com: high-DR backlinks, editorial guest posts, on-page SEO, local SEO, web development, SaaS tools and automation tools for DR/DA/TF that climbs steadily across ",https://seogrowthprovider.shop/43fd633e4-120-day-dofollow-backlinks-journey-pharmaceutical-no-traffic-to-dr40-proven-optimization-process-authority-traffic-and-conversions-for-scalable-seo-performance/,0.0,0.0,0,0,0,TRUE,2,104.21.79.253,,footprint; is_spam; paid/spam anchor,yes
seogrowthstudio.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Boost ngwindows.com using high-quality backlinks, guest posts, on-page and local SEO, custom web development, SaaS tools and automation tools for DR/DA/TF gains that hold at a sust",https://seogrowthstudio.shop/a92555df0-best-crowd-links-travel-2025-compared-12-providers-roi-step-by-step-strategy-mistakes-risks-and-solutions-for-sustainable-organic-growth/,0.0,0.0,0,0,0,TRUE,2,172.67.135.254,,footprint; is_spam; paid/spam anchor,yes
seolinkexpress.shop,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,,empty/blank,,,0.0,0.0,0,0,0,TRUE,2,172.67.188.238,,footprint; is_spam,no (beyond sample)
seomuda.id,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,OUR TELEGRAM CHANEL https://t.me/s/quarterlinks25,https://kelas.seomuda.id/quarterlinks-dofollow-article-links-just-for-25-4777/,3,0.0,3,0,0,,1,15.235.188.158,sg,paid/spam anchor,yes
shortenurls.eu,DISAVOW,P1 – Core (disavow),confirmed,Redirect / URL-shortener link network,nofollow,commercial,thermalprowindows.com,https://shortenurls.eu/share/113573,14,0.0,14,0,0,,13,195.20.19.178,md,footprint; farm-IP; md; exact-match commercial anchor,yes
sisgroup.lk,DISAVOW,P1 – Core (disavow),UPGRADED review→disavow,Borderline — manual check,nofollow,money/spam,OUR TELEGRAM CHANEL https://t.me/s/quarterlinks25,https://sisgroup.lk/quarterlinks-dofollow-article-links-just-for-25-4777/,9,0.0,9,0,0,,1,194.233.75.17,sg,paid/spam anchor,yes
siterankprovider.shop,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),nofollow,money/spam,"Strengthen ngwindows.com through high-quality backlinks, guest posts, on-page and local SEO, custom web development, SaaS tools and automation tools for DR/DA/TF that climbs steadi",https://siterankprovider.shop/ad33f3233-sidebar-links-new-health-websites-safe-day1-or-wait-3-months-full-ranking-workflow-budget-links-and-content-for-higher-search-visibility/,0.0,0.0,0,0,0,TRUE,2,172.67.203.229,,footprint; is_spam; paid/spam anchor,yes
skylinkseo.site,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://skylinkseo.site/artie-lange-laughter-pain-and-the-battle-behind-the-microphone/,4,0.0,4,0,0,,3,67.223.118.29,us,footprint; farm-IP; exact-match commercial anchor,yes
skystarnews.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service thermalprowindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online,http://skystarnews.com/all/662/7.html,2,0.0,2,0,0,,4,104.21.92.6,,paid/spam anchor,yes
slapshady.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,OUR TELEGRAM CHANEL https://t.me/s/quarterlinks25,https://slapshady.com/quarterlinks-dofollow-article-links-just-for-25-4777/,4,0.0,4,0,0,,1,208.109.22.214,us,paid/spam anchor,yes
slidingdoorantikreigai.blogspot.com,DISAVOW,P1 – Core (disavow),confirmed,Spam blog post (Blogspot PBN),dofollow,commercial,Double Doors Photos,http://slidingdoorantikreigai.blogspot.com/2017/03/double-doors.html,2,0.0,2,0,0,,3,172.253.115.132,us,footprint; exact-match commercial anchor,yes
smartstimer.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service roiwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://smartstimer.com/all/2479/11.html,3,0.0,3,0,0,,2,172.67.161.212,,paid/spam anchor,yes
soulvocable.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://soulvocable.com/all/2066/26.html,2,0.0,2,0,0,,2,104.21.37.103,,paid/spam anchor,yes
southfwb.com,DISAVOW,P1 – Core (disavow),UPGRADED review→disavow,Borderline — manual check,dofollow,money/spam,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service ngwindows.com Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,https://southfwb.com/all/2066/26.html,12,0.0,12,0,0,,2,172.67.165.246,,paid/spam anchor,yes
sporstcenter.com,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,roiwindows.com,https://www.sporstcenter.com/page-d485bee01a16aec182a234e4d87c5708.html,2,0.0,2,0,0,,1,92.249.46.138,in,footprint; farm-IP; exact-match commercial anchor,yes
sportlives.xyz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,empty/blank,6,https://sportlives.xyz/easiest-industrial-stair-climbers-2024/,0.0,0.0,0,0,0,TRUE,1,95.216.225.167,,footprint; is_spam,yes
sportsprint.com.au,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://sportsprint.com.au/2026/02/21/dark-side-links-dark-white-hat-link-building-1250/,4,0.0,4,0,0,,1,68.178.224.214,us,paid/spam anchor,yes
spottedcow.media,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,OUR TELEGRAM CHANEL https://t.me/s/quarterlinks25,https://gwc.spottedcow.media/2025/05/15/quarterlinks-dofollow-article-links-just-for-25-4777/,5,0.0,5,0,0,,1,92.205.133.229,fr,paid/spam anchor,yes
subhikh.com,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,nofollow,money/spam,JOIN OUR TELEGRAM https://t.me/s/darksidelinks,https://subhikh.com/2026/02/21/dark-side-links-dark-white-hat-link-building-1250/,4,0.0,4,0,0,,1,93.188.2.55,se,paid/spam anchor,yes
submissivewomendominated.us,DISAVOW,P1 – Core (disavow),confirmed,Adult spam,dofollow,empty/blank,.,http://www.submissivewomendominated.us/the-bow-window.html,0.0,0.0,0,0,0,,3,,,footprint,yes
superbqualitybacklinks.com,DISAVOW,P1 – Core (disavow),confirmed,Paid-link / backlink-seller site,nofollow,commercial,ngwindows.com,https://superbqualitybacklinks.com/ashgeoseo/,2,0.0,2,0,0,,3,203.161.54.114,us,footprint; farm-IP; exact-match commercial anchor,yes
taxies.biz,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.taxies.biz/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,33,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
tbincom.press,DISAVOW,P1 – Core (disavow),confirmed,Low-quality / dead domain,dofollow,money/spam,Galerry printable psychrometric chart free,http://tbincom.press/upload/printable-psychrometric-chart-free.html,0.0,0.0,0,0,0,,1,,,paid/spam anchor,yes
theface.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.theface.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,29,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
themumbai.in,DISAVOW,P1 – Core (disavow),confirmed,Multiple spam signals (dead + farm-IP / spam-flag),dofollow,commercial,performingwindows.com,http://www.themumbai.in/page-18c6f7b2b74807a8ca4d96aec043dde8.html,2,0.0,2,0,0,,22,118.139.181.85,sg,footprint; farm-IP; exact-match commercial anchor,yes
